Crop,Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Soil_Moisture
Barley,2010,Rabi       ,West Bengal,2024,1096,336206.64,485.76,1.368333333,0.156320247
Castor seed,2010,Kharif     ,West Bengal,85,1096,14119.35,20.4,0.6,0.156320247
Coconut ,2010,Whole Year ,West Bengal,28933,1096,4806060.63,6943.92,12327.335,0.156320247
Cotton(lint),2010,Kharif     ,West Bengal,631,1096,104815.41,151.44,1.763333333,0.156320247
Gram,2010,Rabi       ,West Bengal,22144,1096,3678339.84,5314.56,1.028461538,0.156320247
Groundnut,2010,Autumn     ,West Bengal,2239,1096,371920.29,537.36,1.016,0.156320247
Groundnut,2010,Rabi       ,West Bengal,12222,1096,2030196.42,2933.28,1.675,0.156320247
Groundnut,2010,Summer     ,West Bengal,47697,1096,7922948.67,11447.28,1.599444444,0.156320247
Horse-gram,2010,Kharif     ,West Bengal,2363,1096,392517.93,567.12,0.529,0.156320247
Jowar,2010,Autumn     ,West Bengal,25,1096,4152.75,6,0.4,0.156320247
Jute,2010,Kharif     ,West Bengal,568463,1096,94427388.93,136431.12,15.62588235,0.156320247
Khesari,2010,Rabi       ,West Bengal,25778,1096,4281983.58,6186.72,1.116875,0.156320247
Linseed,2010,Rabi       ,West Bengal,4116,1096,683708.76,987.84,0.350769231,0.156320247
Maize,2010,Autumn     ,West Bengal,32295,1096,5364522.45,7750.8,2.453846154,0.156320247
Maize,2010,Rabi       ,West Bengal,17229,1096,2861909.19,4134.96,3.234545455,0.156320247
Maize,2010,Summer     ,West Bengal,39124,1096,6498887.64,9389.76,2.883529412,0.156320247
Masoor,2010,Rabi       ,West Bengal,57447,1096,9542521.17,13787.28,0.755882353,0.156320247
Mesta,2010,Kharif     ,West Bengal,6256,1096,1039184.16,1501.44,8.576666667,0.156320247
Moong(Green Gram),2010,Kharif     ,West Bengal,869,1096,144349.59,208.56,0.666666667,0.156320247
Moong(Green Gram),2010,Rabi       ,West Bengal,1820,1096,302320.2,436.8,0.773,0.156320247
Moong(Green Gram),2010,Summer     ,West Bengal,14956,1096,2484341.16,3589.44,0.673125,0.156320247
Niger seed,2010,Kharif     ,West Bengal,3714,1096,616932.54,891.36,0.555,0.156320247
Other  Rabi pulses,2010,Rabi       ,West Bengal,255,1096,42358.05,61.2,0.446666667,0.156320247
Other Kharif pulses,2010,Kharif     ,West Bengal,837,1096,139034.07,200.88,0.546666667,0.156320247
Peas & beans (Pulses),2010,Rabi       ,West Bengal,11622,1096,1930530.42,2789.28,0.91375,0.156320247
Potato,2010,Rabi       ,West Bengal,406349,1096,67498632.39,97523.76,29.27833333,0.156320247
Potato,2010,Summer     ,West Bengal,2440,1096,405308.4,585.6,12.2,0.156320247
Ragi,2010,Autumn     ,West Bengal,11707,1096,1944649.77,2809.68,0.744,0.156320247
Rapeseed &Mustard,2010,Rabi       ,West Bengal,410793,1096,68236825.23,98590.32,0.974444444,0.156320247
Rice,2010,Autumn     ,West Bengal,212132,1096,35237246.52,50911.68,2.081666667,0.156320247
Rice,2010,Summer     ,West Bengal,1369892,1096,227552760.1,328774.08,3.123888889,0.156320247
Rice,2010,Winter     ,West Bengal,3362122,1096,558482085.4,806909.28,2.487222222,0.156320247
Safflower,2010,Rabi       ,West Bengal,526,1096,87373.86,126.24,0.93875,0.156320247
Sannhamp,2010,Kharif     ,West Bengal,714,1096,118602.54,171.36,4.24,0.156320247
Sesamum,2010,Autumn     ,West Bengal,1057,1096,175578.27,253.68,0.605454545,0.156320247
Sesamum,2010,Summer     ,West Bengal,180426,1096,29970562.86,43302.24,0.824375,0.156320247
Sesamum,2010,Winter     ,West Bengal,1327,1096,220427.97,318.48,0.584,0.156320247
Small millets,2010,Kharif     ,West Bengal,952,1096,158136.72,228.48,0.576666667,0.156320247
Small millets,2010,Rabi       ,West Bengal,505,1096,83885.55,121.2,0.99,0.156320247
Soyabean,2010,Kharif     ,West Bengal,529,1096,87872.19,126.96,0.65,0.156320247
Sugarcane,2010,Whole Year ,West Bengal,15017,1096,2494473.87,3604.08,75.264,0.156320247
Sunflower,2010,Kharif     ,West Bengal,6555,1096,1088851.05,1573.2,1.182352941,0.156320247
Tobacco,2010,Whole Year ,West Bengal,14311,1096,2377200.21,3434.64,0.958,0.156320247
Urad,2010,Kharif     ,West Bengal,45020,1096,7478272.2,10804.8,0.471176471,0.156320247
Urad,2010,Rabi       ,West Bengal,11865,1096,1970895.15,2847.6,0.756666667,0.156320247
Wheat,2010,Rabi       ,West Bengal,316808,1096,52624976.88,76033.92,2.496666667,0.156320247
Arhar/Tur,2011,Kharif     ,Bihar,22123,1097.1,3706044.96,7300.59,1.869736842,0.165612471
Bajra,2011,Kharif     ,Bihar,4457,1097.1,746636.64,1470.81,1.095,0.165612471
Barley,2011,Rabi       ,Bihar,10823,1097.1,1813068.96,3571.59,1.438125,0.165612471
Castor seed,2011,Kharif     ,Bihar,102,1097.1,17087.04,33.66,0.986666667,0.165612471
Gram,2011,Rabi       ,Bihar,59336,1097.1,9939966.72,19580.88,1.197647059,0.165612471
Groundnut,2011,Kharif     ,Bihar,812,1097.1,136026.24,267.96,1.0075,0.165612471
Horse-gram,2011,Kharif     ,Bihar,8641,1097.1,1447540.32,2851.53,0.954761905,0.165612471
Jowar,2011,Kharif     ,Bihar,2016,1097.1,337720.32,665.28,1.045714286,0.165612471
Jute,2011,Kharif     ,Bihar,129070,1097.1,21621806.4,42593.1,12.275,0.165612471
Khesari,2011,Rabi       ,Bihar,72755,1097.1,12187917.6,24009.15,1.067297297,0.165612471
Linseed,2011,Rabi       ,Bihar,23434,1097.1,3925663.68,7733.22,0.872894737,0.165612471
Maize,2011,Autumn     ,Bihar,263936,1097.1,44214558.72,87098.88,2.402432432,0.165612471
Maize,2011,Rabi       ,Bihar,239586,1097.1,40135446.72,79063.38,4.221764706,0.165612471
Maize,2011,Summer     ,Bihar,193311,1097.1,32383458.72,63792.63,4.129166667,0.165612471
Masoor,2011,Rabi       ,Bihar,168490,1097.1,28225444.8,55601.7,0.997105263,0.165612471
Mesta,2011,Kharif     ,Bihar,20060,1097.1,3360451.2,6619.8,12.03882353,0.165612471
Moong(Green Gram),2011,Kharif     ,Bihar,7736,1097.1,1295934.72,2552.88,0.6259375,0.165612471
Moong(Green Gram),2011,Summer     ,Bihar,150217,1097.1,25164351.84,49571.61,0.683888889,0.165612471
Other  Rabi pulses,2011,Rabi       ,Bihar,1736,1097.1,290814.72,572.88,1.104705882,0.165612471
Other Kharif pulses,2011,Kharif     ,Bihar,3859,1097.1,646459.68,1273.47,0.792,0.165612471
Peas & beans (Pulses),2011,Rabi       ,Bihar,18655,1097.1,3125085.6,6156.15,1.027631579,0.165612471
Ragi,2011,Kharif     ,Bihar,7736,1097.1,1295934.72,2552.88,1.374615385,0.165612471
Rapeseed &Mustard,2011,Rabi       ,Bihar,90326,1097.1,15131411.52,29807.58,1.254736842,0.165612471
Rice,2011,Autumn     ,Bihar,570397,1097.1,95552905.44,188231.01,1.546774194,0.165612471
Rice,2011,Summer     ,Bihar,96160,1097.1,16108723.2,31732.8,1.736190476,0.165612471
Rice,2011,Winter     ,Bihar,2684379,1097.1,449687170.1,885845.07,2.491578947,0.165612471
Safflower,2011,Kharif     ,Bihar,282,1097.1,47240.64,93.06,0.868571429,0.165612471
Sesamum,2011,Kharif     ,Bihar,2555,1097.1,428013.6,843.15,0.892758621,0.165612471
Small millets,2011,Kharif     ,Bihar,5799,1097.1,971448.48,1913.67,0.778571429,0.165612471
Sunflower,2011,Rabi       ,Bihar,15914,1097.1,2665913.28,5251.62,1.416153846,0.165612471
Tobacco,2011,Whole Year ,Bihar,9942,1097.1,1665483.84,3280.86,1.892727273,0.165612471
Urad,2011,Kharif     ,Bihar,13704,1097.1,2295694.08,4522.32,0.899666667,0.165612471
Wheat,2011,Rabi       ,Bihar,2141892,1097.1,358809747.8,706824.36,3.028684211,0.165612471
Arhar/Tur,2011,Kharif     ,Chhattisgarh,52856,1302.7,8854437.12,17442.48,0.435555556,0.172221528
Bajra,2011,Kharif     ,Chhattisgarh,62,1302.7,10386.24,20.46,0.618,0.172221528
Bajra,2011,Whole Year ,Chhattisgarh,876,1302.7,146747.52,289.08,34.86791667,0.172221528
Barley,2011,Rabi       ,Chhattisgarh,2865,1302.7,479944.8,945.45,0.837272727,0.172221528
Castor seed,2011,Kharif     ,Chhattisgarh,49,1302.7,8208.48,16.17,0.34,0.172221528
Coconut ,2011,Whole Year ,Chhattisgarh,73,1302.7,12228.96,24.09,0,0.172221528
Coriander,2011,Whole Year ,Chhattisgarh,3465,1302.7,580456.8,1143.45,0.277692308,0.172221528
Cotton(lint),2011,Kharif     ,Chhattisgarh,85,1302.7,14239.2,28.05,1.06,0.172221528
Dry chillies,2011,Whole Year ,Chhattisgarh,6223,1302.7,1042476.96,2053.59,0.895185185,0.172221528
Garlic,2011,Whole Year ,Chhattisgarh,1204,1302.7,201694.08,397.32,2.836666667,0.172221528
Ginger,2011,Whole Year ,Chhattisgarh,2050,1302.7,343416,676.5,1.254736842,0.172221528
Gram,2011,Rabi       ,Chhattisgarh,260208,1302.7,43590044.16,85868.64,0.961538462,0.172221528
Groundnut,2011,Kharif     ,Chhattisgarh,28677,1302.7,4803971.04,9463.41,1.29,0.172221528
Horse-gram,2011,Kharif     ,Chhattisgarh,46924,1302.7,7860708.48,15484.92,0.312272727,0.172221528
Horse-gram,2011,Rabi       ,Chhattisgarh,1777,1302.7,297683.04,586.41,0.334615385,0.172221528
Jowar,2011,Kharif     ,Chhattisgarh,5329,1302.7,892714.08,1758.57,0.797391304,0.172221528
Jute,2011,Kharif     ,Chhattisgarh,249,1302.7,41712.48,82.17,0,0.172221528
Khesari,2011,Rabi       ,Chhattisgarh,347612,1302.7,58231962.24,114711.96,0.568095238,0.172221528
Linseed,2011,Rabi       ,Chhattisgarh,35241,1302.7,5903572.32,11629.53,0.3975,0.172221528
Maize,2011,Kharif     ,Chhattisgarh,107435,1302.7,17997511.2,35453.55,1.542592593,0.172221528
Masoor,2011,Rabi       ,Chhattisgarh,16650,1302.7,2789208,5494.5,0.334545455,0.172221528
Mesta,2011,Kharif     ,Chhattisgarh,1215,1302.7,203536.8,400.95,1.934210526,0.172221528
Moong(Green Gram),2011,Kharif     ,Chhattisgarh,8652,1302.7,1449383.04,2855.16,0.256296296,0.172221528
Moong(Green Gram),2011,Rabi       ,Chhattisgarh,6698,1302.7,1122048.96,2210.34,0.282727273,0.172221528
Moong(Green Gram),2011,Summer     ,Chhattisgarh,1,1302.7,167.52,0.33,0,0.172221528
Niger seed,2011,Kharif     ,Chhattisgarh,66516,1302.7,11142760.32,21950.28,0.176842105,0.172221528
Onion,2011,Whole Year ,Chhattisgarh,5284,1302.7,885175.68,1743.72,4.764782609,0.172221528
Other  Rabi pulses,2011,Rabi       ,Chhattisgarh,3143,1302.7,526515.36,1037.19,0.229166667,0.172221528
Other Kharif pulses,2011,Kharif     ,Chhattisgarh,7012,1302.7,1174650.24,2313.96,0.2436,0.172221528
Peas & beans (Pulses),2011,Rabi       ,Chhattisgarh,14463,1302.7,2422841.76,4772.79,0.340833333,0.172221528
Potato,2011,Kharif     ,Chhattisgarh,1847,1302.7,309409.44,609.51,6.5875,0.172221528
Potato,2011,Rabi       ,Chhattisgarh,10371,1302.7,1737349.92,3422.43,6.285833333,0.172221528
Ragi,2011,Kharif     ,Chhattisgarh,8144,1302.7,1364282.88,2687.52,0.50625,0.172221528
Rapeseed &Mustard,2011,Rabi       ,Chhattisgarh,49166,1302.7,8236288.32,16224.78,0.471111111,0.172221528
Rice,2011,Kharif     ,Chhattisgarh,3939826,1302.7,659999651.5,1300142.58,1.527777778,0.172221528
Safflower,2011,Rabi       ,Chhattisgarh,477,1302.7,79907.04,157.41,0.271666667,0.172221528
Sannhamp,2011,Whole Year ,Chhattisgarh,1398,1302.7,234192.96,461.34,2.016086957,0.172221528
Sesamum,2011,Kharif     ,Chhattisgarh,19734,1302.7,3305839.68,6512.22,0.395925926,0.172221528
Small millets,2011,Kharif     ,Chhattisgarh,151178,1302.7,25325338.56,49888.74,0.203703704,0.172221528
Soyabean,2011,Kharif     ,Chhattisgarh,103220,1302.7,17291414.4,34062.6,0.848181818,0.172221528
Sugarcane,2011,Whole Year ,Chhattisgarh,8163,1302.7,1367465.76,2693.79,7.9008,0.172221528
Sunflower,2011,Kharif     ,Chhattisgarh,3489,1302.7,584477.28,1151.37,0.509,0.172221528
Sweet potato,2011,Whole Year ,Chhattisgarh,2933,1302.7,491336.16,967.89,5.196666667,0.172221528
Tobacco,2011,Whole Year ,Chhattisgarh,21,1302.7,3517.92,6.93,0.45,0.172221528
Turmeric,2011,Whole Year ,Chhattisgarh,1047,1302.7,175393.44,345.51,1.063333333,0.172221528
Urad,2011,Kharif     ,Chhattisgarh,98154,1302.7,16442758.08,32390.82,0.295925926,0.172221528
Urad,2011,Rabi       ,Chhattisgarh,3820,1302.7,639926.4,1260.6,0.257894737,0.172221528
Wheat,2011,Rabi       ,Chhattisgarh,104825,1302.7,17560284,34592.25,1.512,0.172221528
Arhar/Tur,2011,Kharif     ,Gujarat,244400,890.5,40941888,80652,1.002916667,0.149368598
Bajra,2011,Kharif     ,Gujarat,433800,890.5,72670176,143154,1.274736842,0.149368598
Bajra,2011,Summer     ,Gujarat,432500,890.5,72452400,142725,2.562,0.149368598
Banana,2011,Whole Year ,Gujarat,28600,890.5,4791072,9438,63.306,0.149368598
Castor seed,2011,Kharif     ,Gujarat,877700,890.5,147032304,289641,2.132608696,0.149368598
Cotton(lint),2011,Kharif     ,Gujarat,3003100,890.5,503079312,991023,3.286521739,0.149368598
Dry chillies,2011,Whole Year ,Gujarat,8000,890.5,1340160,2640,0.925333333,0.149368598
Garlic,2011,Whole Year ,Gujarat,41800,890.5,7002336,13794,5.1405,0.149368598
Gram,2011,Rabi       ,Gujarat,239900,890.5,40188048,79167,1.1832,0.149368598
Groundnut,2011,Kharif     ,Gujarat,1454000,890.5,243574080,479820,1.493333333,0.149368598
Groundnut,2011,Summer     ,Gujarat,232300,890.5,38914896,76659,1.875833333,0.149368598
Guar seed,2011,Whole Year ,Gujarat,128300,890.5,21492816,42339,0.628461538,0.149368598
Jowar,2011,Kharif     ,Gujarat,68200,890.5,11424864,22506,1.107857143,0.149368598
Jowar,2011,Rabi       ,Gujarat,55800,890.5,9347616,18414,1.084375,0.149368598
Maize,2011,Kharif     ,Gujarat,387000,890.5,64830240,127710,1.466,0.149368598
Maize,2011,Rabi       ,Gujarat,106100,890.5,17773872,35013,2.026363636,0.149368598
Maize,2011,Summer     ,Gujarat,22800,890.5,3819456,7524,1.792857143,0.149368598
Moong(Green Gram),2011,Kharif     ,Gujarat,200000,890.5,33504000,66000,0.46826087,0.149368598
Moong(Green Gram),2011,Summer     ,Gujarat,65500,890.5,10972560,21615,0.5128,0.149368598
Moth,2011,Kharif     ,Gujarat,45700,890.5,7655664,15081,0.648461538,0.149368598
Onion,2011,Rabi       ,Gujarat,63600,890.5,10654272,20988,24.66956522,0.149368598
Onion,2011,Summer     ,Gujarat,9200,890.5,1541184,3036,26.965,0.149368598
Other  Rabi pulses,2011,Rabi       ,Gujarat,24000,890.5,4020480,7920,0.691176471,0.149368598
Other Cereals,2011,Kharif     ,Gujarat,16000,890.5,2680320,5280,0.554615385,0.149368598
Other Cereals,2011,Rabi       ,Gujarat,53300,890.5,8928816,17589,1.038888889,0.149368598
Other Kharif pulses,2011,Kharif     ,Gujarat,34200,890.5,5729184,11286,0.451578947,0.149368598
Potato,2011,Whole Year ,Gujarat,77800,890.5,13033056,25674,21.34230769,0.149368598
Ragi,2011,Kharif     ,Gujarat,16200,890.5,2713824,5346,0.86,0.149368598
Rapeseed &Mustard,2011,Rabi       ,Gujarat,207600,890.5,34777152,68508,1.5275,0.149368598
Rice,2011,Kharif     ,Gujarat,751300,890.5,125857776,247929,1.951666667,0.149368598
Rice,2011,Summer     ,Gujarat,84200,890.5,14105184,27786,3.122222222,0.149368598
Sesamum,2011,Kharif     ,Gujarat,175700,890.5,29433264,57981,0.519565217,0.149368598
Sesamum,2011,Summer     ,Gujarat,70800,890.5,11860416,23364,0.463636364,0.149368598
Soyabean,2011,Kharif     ,Gujarat,42100,890.5,7052592,13893,0.768,0.149368598
Sugarcane,2011,Whole Year ,Gujarat,201900,890.5,33822288,66627,58.77166667,0.149368598
Tobacco,2011,Kharif     ,Gujarat,62600,890.5,10486752,20658,1.658571429,0.149368598
Tobacco,2011,Rabi       ,Gujarat,95400,890.5,15981408,31482,1.492857143,0.149368598
Urad,2011,Kharif     ,Gujarat,96200,890.5,16115424,31746,0.7364,0.149368598
Urad,2011,Summer     ,Gujarat,7000,890.5,1172640,2310,0.79,0.149368598
Wheat,2011,Rabi       ,Gujarat,1350600,890.5,226252512,445698,3.01,0.149368598
other oilseeds,2011,Whole Year ,Gujarat,69600,890.5,11659392,22968,0.454705882,0.149368598
Arhar/Tur,2011,Kharif     ,Haryana,16803,471.5409091,2814838.56,5544.99,0.701578947,0.192149314
Bajra,2011,Kharif     ,Haryana,576167,471.5409091,96519495.84,190135.11,1.835714286,0.192149314
Barley,2011,Rabi       ,Haryana,41197,471.5409091,6901321.44,13595.01,2.395,0.192149314
Castor seed,2011,Kharif     ,Haryana,2932,471.5409091,491168.64,967.56,0.445,0.192149314
Coriander,2011,Whole Year ,Haryana,275,471.5409091,46068,90.75,0.705,0.192149314
Cotton(lint),2011,Kharif     ,Haryana,601756,471.5409091,100806165.1,198579.48,2.338888889,0.192149314
Garlic,2011,Whole Year ,Haryana,1252,471.5409091,209735.04,413.16,0.686,0.192149314
Ginger,2011,Kharif     ,Haryana,64,471.5409091,10721.28,21.12,0.583333333,0.192149314
Gram,2011,Rabi       ,Haryana,78882,471.5409091,13214312.64,26031.06,0.537777778,0.192149314
Groundnut,2011,Kharif     ,Haryana,2084,471.5409091,349111.68,687.72,0.559090909,0.192149314
Horse-gram,2011,Kharif     ,Haryana,423,471.5409091,70860.96,139.59,0.093333333,0.192149314
Jowar,2011,Kharif     ,Haryana,64690,471.5409091,10836868.8,21347.7,0.506363636,0.192149314
Jute,2011,Kharif     ,Haryana,652,471.5409091,109223.04,215.16,0,0.192149314
Maize,2011,Kharif     ,Haryana,11045,471.5409091,1850258.4,3644.85,1.145,0.192149314
Masoor,2011,Rabi       ,Haryana,3794,471.5409091,635570.88,1252.02,0.613846154,0.192149314
Moong(Green Gram),2011,Kharif     ,Haryana,16846,471.5409091,2822041.92,5559.18,0.245,0.192149314
Moth,2011,Kharif     ,Haryana,2481,471.5409091,415617.12,818.73,0.095555556,0.192149314
Onion,2011,Whole Year ,Haryana,1860,471.5409091,311587.2,613.8,16.7075,0.192149314
Other Kharif pulses,2011,Kharif     ,Haryana,541,471.5409091,90628.32,178.53,0,0.192149314
Peas & beans (Pulses),2011,Rabi       ,Haryana,1153,471.5409091,193150.56,380.49,0.326,0.192149314
Potato,2011,Whole Year ,Haryana,12074,471.5409091,2022636.48,3984.42,20.60733333,0.192149314
Rapeseed &Mustard,2011,Rabi       ,Haryana,535850,471.5409091,89765592,176830.5,1.538095238,0.192149314
Rice,2011,Kharif     ,Haryana,1234094,471.5409091,206735426.9,407251.02,2.63047619,0.192149314
Sannhamp,2011,Kharif     ,Haryana,65,471.5409091,10888.8,21.45,0,0.192149314
Sesamum,2011,Kharif     ,Haryana,1970,471.5409091,330014.4,650.1,0.2025,0.192149314
Soyabean,2011,Kharif     ,Haryana,3,471.5409091,502.56,0.99,0,0.192149314
Sugarcane,2011,Whole Year ,Haryana,94892,471.5409091,15896307.84,31314.36,5.534761905,0.192149314
Sunflower,2011,Kharif     ,Haryana,2978,471.5409091,498874.56,982.74,1.266666667,0.192149314
Sweet potato,2011,Whole Year ,Haryana,37,471.5409091,6198.24,12.21,0,0.192149314
Tobacco,2011,Whole Year ,Haryana,11,471.5409091,1842.72,3.63,0,0.192149314
Turmeric,2011,Whole Year ,Haryana,267,471.5409091,44727.84,88.11,0.111111111,0.192149314
Urad,2011,Kharif     ,Haryana,2013,471.5409091,337217.76,664.29,0.162307692,0.192149314
Wheat,2011,Rabi       ,Haryana,2531302,471.5409091,424043711,835329.66,5.031904762,0.192149314
Arhar/Tur,2011,Kharif     ,Himachal Pradesh,12,1108.3,2010.24,3.96,0.433333333,0.335194256
Bajra,2011,Kharif     ,Himachal Pradesh,223,1108.3,37356.96,73.59,0.49,0.335194256
Barley,2011,Rabi       ,Himachal Pradesh,21123,1108.3,3538524.96,6970.59,1.520909091,0.335194256
Coriander,2011,Rabi       ,Himachal Pradesh,129,1108.3,21610.08,42.57,0.33875,0.335194256
Cotton(lint),2011,Kharif     ,Himachal Pradesh,19,1108.3,3182.88,6.27,2.21,0.335194256
Dry chillies,2011,Kharif     ,Himachal Pradesh,620,1108.3,103862.4,204.6,0.272222222,0.335194256
Garlic,2011,Rabi       ,Himachal Pradesh,4110,1108.3,688507.2,1356.3,1.1925,0.335194256
Ginger,2011,Kharif     ,Himachal Pradesh,2103,1108.3,352294.56,693.99,1.825,0.335194256
Gram,2011,Rabi       ,Himachal Pradesh,612,1108.3,102522.24,201.96,0.664444444,0.335194256
Groundnut,2011,Kharif     ,Himachal Pradesh,114,1108.3,19097.28,37.62,0.88,0.335194256
Horse-gram,2011,Kharif     ,Himachal Pradesh,2066,1108.3,346096.32,681.78,0.523,0.335194256
Linseed,2011,Rabi       ,Himachal Pradesh,1040,1108.3,174220.8,343.2,0.27,0.335194256
Maize,2011,Kharif     ,Himachal Pradesh,290241,1108.3,48621172.32,95779.53,2.435,0.335194256
Masoor,2011,Rabi       ,Himachal Pradesh,598,1108.3,100176.96,197.34,0.852222222,0.335194256
Moong(Green Gram),2011,Kharif     ,Himachal Pradesh,256,1108.3,42885.12,84.48,0.478571429,0.335194256
Moth,2011,Kharif     ,Himachal Pradesh,16,1108.3,2680.32,5.28,0.166666667,0.335194256
Onion,2011,Rabi       ,Himachal Pradesh,724,1108.3,121284.48,238.92,9.198,0.335194256
Other Kharif pulses,2011,Kharif     ,Himachal Pradesh,1827,1108.3,306059.04,602.91,0.353333333,0.335194256
Peas & beans (Pulses),2011,Kharif     ,Himachal Pradesh,1295,1108.3,216938.4,427.35,1.331666667,0.335194256
Peas & beans (Pulses),2011,Rabi       ,Himachal Pradesh,1019,1108.3,170702.88,336.27,1.396363636,0.335194256
Potato,2011,Kharif     ,Himachal Pradesh,6423,1108.3,1075980.96,2119.59,11.144,0.335194256
Potato,2011,Rabi       ,Himachal Pradesh,3431,1108.3,574761.12,1132.23,4.865,0.335194256
Ragi,2011,Kharif     ,Himachal Pradesh,2179,1108.3,365026.08,719.07,0.892857143,0.335194256
Rapeseed &Mustard,2011,Rabi       ,Himachal Pradesh,9106,1108.3,1525437.12,3004.98,0.970909091,0.335194256
Rice,2011,Kharif     ,Himachal Pradesh,75043,1108.3,12571203.36,24764.19,1.545454545,0.335194256
Sesamum,2011,Kharif     ,Himachal Pradesh,2876,1108.3,481787.52,949.08,0.317777778,0.335194256
Small millets,2011,Kharif     ,Himachal Pradesh,5342,1108.3,894891.84,1762.86,0.748571429,0.335194256
Soyabean,2011,Kharif     ,Himachal Pradesh,543,1108.3,90963.36,179.19,1.502857143,0.335194256
Sugarcane,2011,Whole Year ,Himachal Pradesh,1967,1108.3,329511.84,649.11,10.67857143,0.335194256
Turmeric,2011,Kharif     ,Himachal Pradesh,197,1108.3,33001.44,65.01,0.52,0.335194256
Urad,2011,Kharif     ,Himachal Pradesh,9664,1108.3,1618913.28,3189.12,0.690909091,0.335194256
Wheat,2011,Rabi       ,Himachal Pradesh,345182,1108.3,57824888.64,113910.06,1.423333333,0.335194256
Arhar/Tur,2011,Kharif     ,Madhya Pradesh,532260,852.6,89164195.2,175645.8,0.56,0.202487309
Bajra,2011,Kharif     ,Madhya Pradesh,199984,852.6,33501319.68,65994.72,1.157333333,0.202487309
Banana,2011,Whole Year ,Madhya Pradesh,16990,852.6,2846164.8,5606.7,19.14631579,0.202487309
Barley,2011,Kharif     ,Madhya Pradesh,76885,852.6,12879775.2,25372.05,2.188421053,0.202487309
